Devices
1000
,,Myon - Voltage,,,,,,,,,,,,,
Frame,Sub Frame,GC-M,TA,SOL,VM,VL,RF,BF,ST,GLUT-M,EO,Gracilis,GC-L,Semimembranosus
,,V,V,V,V,V,V,V,V,V,V,V,V,V
30,2,0.0439453,-0.0683594,0.00305176,0.0262451,0.00396729,0.0222778,0.0228882,0.017395,0.0299072,0.26825,-0.0228882,-0.0012207,0.0845337
30,3,0.0842285,-0.00244141,-0.0152588,0.0518799,0.022583,0.0247192,0.00640869,0.0149536,0.0228882,0.26947,-0.027771,0.0143433,0.0311279
30,4,0.022583,0.0497437,0.0204468,0.0311279,0.0201416,0.0314331,0.00518799,0.0228882,0.0256348,0.245056,-0.020752,0.0146484,0.0323486
31,0,0.0857544,0.00396729,0.0238037,0.0784302,0.0320435,0.0244141,-0.0405884,-0.0106812,0.020752,0.241089,-0.0585938,0.020752,0.00366211
31,1,0.0427246,0.0634766,0.0314331,0.0265503,0.0183105,0.0268555,0.0262451,0.0250244,0.0137329,0.177307,-0.0219727,0.0320435,0.0357056
31,2,0.0482178,-0.0228882,0.032959,0.0341797,0.0204468,0.0259399,0.0170898,0.0222778,0.0198364,0.162354,-0.0289917,0.0881958,0.0488281
31,3,0.0241089,0.015564,0.0186157,0.0286865,0.0164795,-0.00244141,0.0195312,0.0469971,0.0183105,0.143738,-0.0375366,0.0228882,0.0366211
31,4,0.0292969,0.0189209,-0.000610352,0.0164795,0.0128174,0.017395,0.0146484,0.00518799,0.00671387,-0.161438,-0.0247192,0.0238037,0.0476074
32,0,-0.0204468,0.0283813,0.0143433,0.0204468,0.0189209,0.0299072,0.0686646,0.0292969,0.0177002,-0.108337,-0.0228882,0.0234985,0.0402832
32,1,-0.0012207,0.00244141,0.00915527,-0.00732422,0.0308228,0.0265503,0.0234985,0.00762939,0.00976562,-0.152588,-0.0198364,0.0357056,0.0634766
32,2,0.0210571,-0.0115967,-0.0115967,0.0366211,0.0195312,0.03479,0.0112915,0.012207,-0.000915527,-0.503235,0.00549316,0.03479,0.0238037
32,3,0.0262451,-0.0216675,-0.0149536,0.0354004,0.032959,-0.017395,0.0292969,0.0137329,-0.0448608,0.159302,-0.0180054,0.0372314,0.0186157
32,4,-0.00732422,0.00305176,0.0256348,0.0283813,0.0296021,0.0238037,0.0198364,0.00793457,0.00823975,0.22522,-0.0228882,0.0296021,0.0186157
